rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
180,21,210,1330,33,0.02481203007518797,0.04298088119866936,0.001302450945414223,5843.912625126253,399.5909506248448,6243.503575751099,0.06400107660333544
181,21,210,1330,31,0.02330827067669173,0.02857270961270211,0.0009217003100871648,5502.220827006848,419.2395376560628,5921.460364662907,0.07080002429095529
182,21,210,1330,35,0.02631578947368421,0.028282913941124286,0.000808083255460694,5609.541019815508,341.6101291191905,5951.151148934696,0.0574023614205029
183,21,210,1330,41,0.030827067669172932,0.01787554679487302,0.00043598894621641506,5500.870221716868,345.6569618279251,5846.527183544793,0.059121757408532344
184,21,210,1330,38,0.02857142857142857,0.021251234046492998,0.0005592430012235,5605.261803795545,397.06137017345384,6002.3231739690145,0.06615128153969398
185,21,210,1330,37,0.027819548872180452,0.024392627755961186,0.0006592602096205726,5413.734690817255,421.34647844919914,5835.081169266453,0.07220918890870681
186,21,210,1330,22,0.016541353383458645,0.008234120326830316,0.00037427819667410525,5455.093973848246,394.63280316258323,5849.726777010826,0.06746174961768696
187,21,210,1330,39,0.029323308270676692,0.018046103670274875,0.0004627206069301249,5447.12341660484,383.2781730131787,5830.401589618019,0.06573786850217453
188,21,210,1330,25,0.018796992481203006,0.02034767647725361,0.0008139070590901445,5153.152413487738,376.2420807110994,5529.394494198843,0.06804399308203335
189,21,210,1330,50,0.03759398496240601,0.01869685265532248,0.00037393705310644965,5747.6776918815585,400.61503880160353,6148.292730683164,0.06515874509395544
190,21,210,1330,40,0.03007518796992481,0.028763608068980862,0.0007190902017245214,5542.037750253572,358.90664207947145,5900.944392333035,0.060821898702484105
191,21,210,1330,30,0.022556390977443608,0.019407663581167845,0.0006469221193722614,5518.427616405454,375.3904006229201,5893.81801702837,0.06369222794771491
192,21,210,1330,25,0.018796992481203006,0.020542980629159886,0.0008217192251663956,5589.576917618864,361.09013204490645,5950.667049663773,0.0606806142960576
193,21,210,1330,31,0.02330827067669173,0.01558010739908601,0.0005025841096479358,5387.591171903242,309.8913020650298,5697.482473968277,0.05439091800298098
194,21,210,1330,26,0.019548872180451128,0.04171986372833218,0.0016046101433973919,5391.620630024411,387.95886337245196,5779.579493396872,0.06712579415434845
195,21,210,1330,30,0.022556390977443608,0.025449256299385437,0.0008483085433128479,5553.240533024038,388.38319893997084,5941.623731964008,0.06536650862803635
196,21,210,1330,35,0.02631578947368421,0.015168928866356068,0.0004333979676101734,5709.974841437533,394.4762859428133,6104.451127380349,0.0646210900392773
197,21,210,1330,30,0.022556390977443608,0.01000948946897898,0.0003336496489659661,5500.349980990733,397.7212426389166,5898.071223629644,0.06743242452643033
198,21,210,1330,41,0.030827067669172932,0.02561775463662394,0.0006248232838200962,5340.169238701165,391.15512027284456,5731.324358974013,0.06824864477620785
199,21,210,1330,49,0.03684210526315789,0.03330276092984868,0.0006796481822418099,5629.040885732733,416.3353119130923,6045.376197645816,0.06886838772336801
