rep,n_models,n_edges,eligible_triples,cyclic_triples,cycle_rate,weighted_cycle_intensity_sum,weighted_cycle_intensity_mean,gradient_energy,cyclic_residual_energy,total_energy,rho_cyc
142,19,58,54,1,0.018518518518518517,0.01197868498700841,0.01197868498700841,281.1850660504548,66.06502634864029,347.2500923990949,0.1902520050958307
143,21,60,59,3,0.05084745762711865,0.08664580512584143,0.02888193504194714,356.58279620793115,67.09365574335943,423.6764519512902,0.15836059671089095
144,21,66,73,4,0.0547945205479452,0.029195690366538636,0.007298922591634659,242.78974115534834,63.87832313744634,306.6680642927946,0.2082979304830966
145,20,72,98,12,0.12244897959183673,0.06487801600672442,0.005406501333893702,281.2830266101402,97.86728608609499,379.1503126962349,0.258122656922358
146,20,65,75,0,0.0,0.0,0.0,279.9309961024141,84.46541349097839,364.39640959339215,0.23179540540816038
147,19,58,47,1,0.02127659574468085,0.0005911330049261083,0.0005911330049261083,253.14707072542282,63.0515714199875,316.1986421454105,0.19940494048988336
148,20,61,65,4,0.06153846153846154,0.0886252116910826,0.022156302922770647,280.65020523106614,59.27140725525865,339.92161248632516,0.17436786917349395
149,19,60,62,6,0.0967741935483871,0.027878134039091233,0.004646355673181872,315.9521640385144,59.349136786042685,375.3013008245566,0.15813730636064816
150,20,61,61,1,0.01639344262295082,0.0039608574091332715,0.0039608574091332715,374.2379225609636,45.05357810978832,419.29150067075204,0.10745168465784516
151,20,48,32,3,0.09375,0.004616374604333005,0.0015387915347776684,255.6041380791785,56.34674069744976,311.95087877662843,0.18062696575314569
152,19,55,52,5,0.09615384615384616,0.010810502227245963,0.002162100445449193,262.4424802482461,39.94710462308607,302.38958487133186,0.1321047635952268
153,20,72,89,1,0.011235955056179775,0.0034636699507389164,0.0034636699507389164,391.4916652534238,80.58693987957427,472.0786051329981,0.17070661327020023
154,21,59,50,4,0.08,0.0022077314483941422,0.0005519328620985356,321.58103117515975,58.41196411236807,379.9929952875282,0.1537185285959539
155,21,72,99,6,0.06060606060606061,0.0923203426094511,0.01538672376824185,478.5672901820767,87.36968673876487,565.9369769208411,0.1543805941328083
